,image,score,qalign_point
25211,222863.jpg,3.903509,0.83251953125
25212,18366.jpg,3.643437,0.66357421875
25213,63933.jpg,3.737155,0.791015625
25214,85353.jpg,9.287186,0.55126953125
25215,36621.jpg,3.898277,0.748046875
25216,136933.jpg,4.304829,0.7294921875
25217,241021.jpg,9.993578,0.7900390625
25218,30209.jpg,4.110786,0.8046875
25219,275236.jpg,3.542736,0.462646484375
25220,21932.jpg,3.57771,0.49462890625
25221,286791.jpg,4.188943,0.7802734375
25222,103810.jpg,3.662495,0.75
25223,224882.jpg,3.726907,0.47998046875
25224,83856.jpg,8.919742,0.7646484375
25225,66631.jpg,5.346479,0.76220703125
25226,31604.jpg,3.522312,0.802734375
25227,15451.jpg,3.67224,0.82421875
25228,20291.jpg,5.137154,0.56396484375
25229,78456.jpg,3.377214,0.67822265625
25230,37641.jpg,9.999687,0.78125
25231,143110.jpg,3.83434,0.80224609375
25232,79754.jpg,3.762397,0.72216796875
25233,31274.jpg,4.188749,0.6064453125
25234,51447.jpg,3.707364,0.638671875
25235,63725.jpg,4.120309,0.796875
25236,35961.jpg,3.843779,0.62890625
25237,39411.jpg,5.307721,0.85791015625
25238,58265.jpg,3.508856,0.736328125
25239,215316.jpg,4.000134,0.7236328125
25240,100350.jpg,3.435068,0.783203125
25241,37839.jpg,5.069493,0.69384765625
25242,27521.jpg,6.320932,0.64599609375
25243,104887.jpg,3.92432,0.921875
25244,67308.jpg,3.548211,0.78759765625
25245,48052.jpg,6.13366,0.931640625
25246,43680.jpg,3.872303,0.74755859375
25247,56731.jpg,4.153077,0.52734375
25248,216287.jpg,9.998604,0.72998046875
25249,90593.jpg,4.234832,0.80078125
25250,274414.jpg,7.659681,0.72802734375
25251,72371.jpg,3.65672,0.78466796875
25252,46773.jpg,3.832197,0.7783203125
25253,27839.jpg,4.186724,0.85791015625
25254,156571.jpg,3.607592,0.83056640625
25255,91616.jpg,4.366631,0.76220703125
25256,103330.jpg,3.926405,0.77783203125
25257,34613.jpg,3.499013,0.556640625
25258,138373.jpg,5.81525,0.67626953125
25259,105180.jpg,3.976566,0.74072265625
25260,53269.jpg,3.71847,0.73486328125
25261,101788.jpg,3.273432,0.58154296875
25262,104281.jpg,3.294585,0.70703125
25263,39627.jpg,3.979407,0.607421875
25264,126786.jpg,3.707495,0.7724609375
25265,85000.jpg,4.127169,0.53564453125
25266,24194.jpg,5.633668,0.388916015625
25267,240578.jpg,5.038333,0.7216796875
25268,101810.jpg,4.292231,0.8388671875
25269,171613.jpg,3.419619,0.412353515625
25270,113519.jpg,3.653209,0.5537109375
25271,250640.jpg,3.483115,0.72607421875
25272,39333.jpg,3.325628,0.72265625
25273,45387.jpg,3.490899,0.5712890625
25274,55164.jpg,3.688719,0.474609375
25275,13473.jpg,9.734233,0.77587890625
25276,184759.jpg,3.749766,0.69287109375
25277,189645.jpg,5.035039,0.8515625
25278,60409.jpg,3.672992,0.861328125
25279,154207.jpg,3.82622,0.521484375
25280,93143.jpg,3.684548,0.51806640625
25281,19846.jpg,4.415815,0.76611328125
25282,34519.jpg,5.172997,0.90380859375
25283,101947.jpg,3.215433,0.80517578125
25284,153621.jpg,10.0,0.76904296875
25285,26631.jpg,4.376726,0.71142578125
25286,186451.jpg,3.489913,0.7197265625
25287,248411.jpg,3.983709,0.7041015625
25288,27263.jpg,4.552731,0.87255859375
25289,83665.jpg,4.473803,0.6904296875
25290,109598.jpg,3.838819,0.462646484375
25291,152539.jpg,3.953073,0.765625
25292,196994.jpg,3.600918,0.5595703125
25293,93727.jpg,3.757671,0.7646484375
25294,82739.jpg,3.721221,0.740234375
25295,69985.jpg,3.857138,0.5673828125
25296,88646.jpg,4.276477,0.72216796875
25297,55067.jpg,3.669385,0.54833984375
25298,63640.jpg,3.72406,0.6259765625
25299,127715.jpg,3.803751,0.61083984375
25300,121569.jpg,3.451514,0.48486328125
25301,229900.jpg,3.977979,0.72998046875
25302,16965.jpg,4.226287,0.74658203125
25303,49816.jpg,4.828056,0.52294921875
25304,44313.jpg,3.498432,0.72216796875
25305,237906.jpg,3.843448,0.59423828125
25306,90177.jpg,4.079321,0.6396484375
25307,16809.jpg,3.983935,0.6201171875
25308,105014.jpg,3.589142,0.74658203125
25309,43233.jpg,3.543662,0.791015625
25310,24646.jpg,4.57899,0.9140625
25311,132838.jpg,3.889592,0.84765625
25312,13625.jpg,5.180786,0.41064453125
25313,43768.jpg,3.782629,0.75634765625
25314,92108.jpg,4.060549,0.7099609375
25315,81130.jpg,3.58315,0.70556640625
25316,288447.jpg,4.196401,0.69140625
25317,40223.jpg,3.756936,0.64990234375
25318,235035.jpg,3.809599,0.53271484375
25319,147510.jpg,4.493882,0.587890625
25320,188813.jpg,4.01022,0.892578125
25321,69010.jpg,9.020519,0.83154296875
25322,41260.jpg,4.33862,0.82275390625
25323,49534.jpg,4.582374,0.65576171875
25324,105341.jpg,3.917065,0.771484375
25325,133743.jpg,3.337309,0.5986328125
25326,15151.jpg,5.157833,0.94921875
25327,71254.jpg,3.551101,0.80029296875
25328,101959.jpg,3.626933,0.71826171875
25329,41406.jpg,3.707605,0.86962890625
25330,79872.jpg,4.226612,0.52734375
25331,15096.jpg,5.15941,0.2193603515625
25332,31912.jpg,6.530165,0.68701171875
25333,288369.jpg,4.207477,0.85498046875
25334,289825.jpg,4.297203,0.677734375
25335,278999.jpg,4.422483,0.619140625
25336,15488.jpg,4.665161,0.58447265625
25337,117162.jpg,4.427997,0.70458984375
25338,70689.jpg,3.834026,0.7080078125
25339,122231.jpg,4.113693,0.85107421875
25340,119815.jpg,3.758857,0.7138671875
25341,236777.jpg,3.716905,0.66845703125
25342,83060.jpg,5.784869,0.728515625
25343,69498.jpg,3.611019,0.61279296875
25344,160478.jpg,3.797361,0.7060546875
25345,196352.jpg,3.526948,0.72119140625
25346,106826.jpg,3.639764,0.369140625
25347,79128.jpg,3.843456,0.73388671875
25348,63353.jpg,3.573117,0.6904296875
25349,98685.jpg,4.070679,0.59375
25350,88947.jpg,8.870711,0.71533203125
25351,91377.jpg,10.0,0.81787109375
25352,223352.jpg,3.75932,0.701171875
25353,57079.jpg,5.238007,0.8505859375
25354,34515.jpg,3.946665,0.77880859375
25355,43947.jpg,5.561778,0.82373046875
25356,31259.jpg,3.356473,0.7529296875
25357,211499.jpg,4.07619,0.243896484375
25358,25928.jpg,3.428897,0.716796875
25359,103638.jpg,4.201132,0.658203125
25360,169334.jpg,3.908978,0.8486328125
25361,17679.jpg,4.308879,0.859375
25362,262557.jpg,3.740091,0.7109375
25363,26276.jpg,6.938635,0.72607421875
25364,219356.jpg,3.820992,0.93408203125
25365,207512.jpg,3.622782,0.521484375
25366,31154.jpg,3.923478,0.58984375
25367,183461.jpg,3.439861,0.775390625
25368,99022.jpg,4.534477,0.74267578125
25369,91741.jpg,3.593981,0.75341796875
25370,296384.jpg,5.890248,0.494140625
25371,142719.jpg,4.12311,0.6748046875
25372,162196.jpg,3.735453,0.5625
25373,131563.jpg,9.282963,0.7109375
25374,37750.jpg,3.420252,0.75927734375
25375,18667.jpg,4.159684,0.84326171875
25376,75348.jpg,3.563362,0.931640625
25377,89337.jpg,3.500566,0.53857421875
25378,16645.jpg,3.912261,0.6279296875
25379,35930.jpg,3.713842,0.6689453125
25380,149149.jpg,3.697994,0.70361328125
25381,93215.jpg,3.604546,0.71435546875
25382,214646.jpg,3.673545,0.68603515625
25383,32583.jpg,3.393832,0.77197265625
25384,249586.jpg,3.857519,0.57373046875
25385,12826.jpg,3.785375,0.5341796875
25386,104255.jpg,5.030501,0.900390625
25387,21156.jpg,3.719062,0.58154296875
25388,25394.jpg,3.656046,0.69482421875
25389,222230.jpg,4.43611,0.67431640625
25390,19958.jpg,3.457918,0.407958984375
25391,149565.jpg,9.491843,0.76708984375
25392,71143.jpg,3.888389,0.76123046875
25393,142832.jpg,3.787552,0.5576171875
25394,24631.jpg,3.643911,0.20849609375
25395,20817.jpg,4.086959,0.49951171875
25396,94883.jpg,3.686795,0.6455078125
25397,109823.jpg,4.537632,0.76513671875
25398,214945.jpg,3.653241,0.64306640625
25399,54565.jpg,3.825258,0.75341796875
25400,171401.jpg,3.986049,0.86669921875
25401,125953.jpg,3.851429,0.71875
25402,31242.jpg,3.632824,0.705078125
25403,37201.jpg,3.953607,0.78466796875
25404,14281.jpg,5.969312,0.552734375
25405,68000.jpg,4.723982,0.7275390625
25406,83296.jpg,3.666732,0.253662109375
25407,69606.jpg,3.785121,0.7236328125
25408,99588.jpg,3.686902,0.94140625
25409,56226.jpg,3.528247,0.62841796875
25410,74967.jpg,3.89073,0.494140625
25411,27469.jpg,3.571271,0.685546875
25412,120562.jpg,4.657647,0.767578125
25413,50236.jpg,4.668732,0.85107421875
25414,93733.jpg,5.421353,0.6142578125
25415,17806.jpg,6.433419,0.6533203125
25416,107193.jpg,3.517778,0.8232421875
25417,93451.jpg,3.714445,0.6884765625
25418,18427.jpg,3.719277,0.337158203125
25419,246851.jpg,4.090021,0.9326171875
25420,50884.jpg,4.013409,0.70849609375
25421,126427.jpg,3.93052,0.71435546875
25422,86974.jpg,4.958727,0.84423828125
25423,79103.jpg,9.999988,0.48046875
25424,288770.jpg,3.66124,0.541015625
25425,16811.jpg,7.384689,0.66748046875
25426,91062.jpg,3.986449,0.73046875
25427,290123.jpg,3.732675,0.78759765625
25428,106774.jpg,3.863729,0.7666015625
25429,81551.jpg,5.320814,0.88330078125
25430,143772.jpg,3.734527,0.65087890625
25431,149483.jpg,5.703094,0.7841796875
25432,243304.jpg,3.371725,0.6552734375
25433,227024.jpg,8.134886,0.7099609375
25434,79059.jpg,4.20799,0.83642578125
25435,75614.jpg,4.066524,0.67138671875
25436,108980.jpg,4.444292,0.74462890625
25437,130528.jpg,3.851148,0.291259765625
25438,170701.jpg,3.365179,0.6376953125
25439,19771.jpg,7.421658,0.80712890625
25440,156932.jpg,4.022247,0.73193359375
25441,105329.jpg,3.503838,0.7421875
25442,144185.jpg,4.582489,0.61767578125
25443,278919.jpg,3.734472,0.83251953125
25444,90492.jpg,4.134678,0.7275390625
25445,177678.jpg,4.035693,0.4951171875
25446,54516.jpg,5.605933,0.59521484375
25447,45520.jpg,5.116021,0.74462890625
25448,93845.jpg,5.827401,0.5390625
25449,19318.jpg,4.38964,0.794921875
25450,171161.jpg,3.464327,0.7705078125
25451,63592.jpg,3.465859,0.451171875
25452,253110.jpg,3.924945,0.873046875
25453,62480.jpg,5.342436,0.6259765625
25454,219922.jpg,9.999991,0.74609375
25455,53908.jpg,3.912054,0.5751953125
25456,183247.jpg,8.390624,0.767578125
25457,105867.jpg,3.406002,0.8369140625
25458,110192.jpg,3.864299,0.572265625
25459,27084.jpg,3.635568,0.69580078125
25460,68245.jpg,4.400828,0.67138671875
25461,33836.jpg,3.669473,0.8037109375
25462,31166.jpg,3.732225,0.6357421875
25463,151362.jpg,9.700417,0.9677734375
25464,245527.jpg,3.527132,0.6640625
25465,31964.jpg,4.013904,0.7490234375
25466,73070.jpg,5.135691,0.7978515625
25467,252719.jpg,4.523957,0.7431640625
25468,69510.jpg,3.927746,0.74609375
25469,124133.jpg,3.33032,0.38037109375
25470,100757.jpg,3.365578,0.8369140625
25471,89449.jpg,4.389329,0.78857421875
25472,179158.jpg,3.856895,0.8583984375
25473,129849.jpg,3.626213,0.73193359375
25474,282598.jpg,3.558405,0.8134765625
25475,31962.jpg,9.999925,0.84619140625
25476,93142.jpg,9.672053,0.482177734375
25477,20086.jpg,3.688834,0.72119140625
25478,17184.jpg,3.948974,0.705078125
25479,124625.jpg,3.711541,0.72998046875
25480,41662.jpg,3.550187,0.76513671875
25481,28767.jpg,3.833766,0.7685546875
25482,35661.jpg,3.903363,0.7900390625
25483,264175.jpg,8.457921,0.6630859375
25484,186137.jpg,3.7842,0.716796875
25485,11089.jpg,3.561942,0.74853515625
25486,21847.jpg,5.401025,0.81396484375
25487,91626.jpg,6.62512,0.90478515625
25488,110516.jpg,3.49498,0.63232421875
25489,158624.jpg,3.636738,0.7900390625
25490,42448.jpg,4.982703,0.646484375
25491,177436.jpg,4.212093,0.7744140625
25492,157439.jpg,3.826663,0.72900390625
25493,24619.jpg,4.044766,0.80029296875
25494,131851.jpg,3.888319,0.775390625
25495,105760.jpg,3.953421,0.59619140625
25496,94312.jpg,3.985262,0.666015625
25497,36555.jpg,3.598647,0.658203125
25498,28197.jpg,5.581286,0.734375
25499,246202.jpg,9.032044,0.64111328125
25500,90239.jpg,3.812322,0.66943359375
25501,95057.jpg,9.128983,0.71142578125
25502,24492.jpg,3.809072,0.5283203125
25503,226472.jpg,3.504887,0.66357421875
25504,104155.jpg,4.207336,0.76318359375
25505,106980.jpg,10.0,0.7216796875
25506,263452.jpg,4.279522,0.78759765625
25507,149139.jpg,3.695562,0.71337890625
25508,33994.jpg,3.297248,0.5615234375
25509,15003.jpg,4.181086,0.69287109375
25510,61961.jpg,3.641142,0.63525390625
25511,52540.jpg,8.082319,0.9404296875
25512,280552.jpg,3.551339,0.77880859375
25513,25524.jpg,3.47949,0.72705078125
25514,16113.jpg,7.838155,0.7861328125
25515,256163.jpg,3.769503,0.701171875
25516,99084.jpg,3.436616,0.5791015625
25517,59961.jpg,4.119705,0.443603515625
25518,121872.jpg,3.653005,0.80322265625
25519,140996.jpg,3.433224,0.58544921875
25520,284598.jpg,3.691964,0.7841796875
25521,22248.jpg,5.104131,0.693359375
25522,49861.jpg,9.350602,0.446533203125
25523,71397.jpg,4.662318,0.70703125
25524,11161.jpg,8.371037,0.5888671875
25525,33188.jpg,4.143832,0.5927734375
25526,79734.jpg,3.885328,0.439697265625
25527,54165.jpg,6.249051,0.469482421875
25528,224054.jpg,3.381987,0.7373046875
25529,13408.jpg,4.499704,0.720703125
25530,50739.jpg,4.69612,0.5126953125
25531,72877.jpg,5.079464,0.56103515625
25532,168908.jpg,4.143943,0.8623046875
25533,104198.jpg,6.539308,0.783203125
25534,39028.jpg,4.084458,0.57275390625
25535,71194.jpg,3.568487,0.66796875
25536,180605.jpg,3.395799,0.7001953125
25537,25303.jpg,3.413013,0.69287109375
25538,99097.jpg,3.736899,0.64892578125
25539,97673.jpg,3.961054,0.7275390625
25540,21897.jpg,6.851083,0.5224609375
25541,44839.jpg,3.490688,0.59033203125
25542,36201.jpg,4.09655,0.7744140625
25543,92375.jpg,4.24297,0.705078125
25544,37835.jpg,3.644201,0.6513671875
25545,33928.jpg,3.649559,0.70556640625
25546,54080.jpg,3.961925,0.7275390625
25547,80687.jpg,7.737285,0.59814453125
25548,17271.jpg,8.42787,0.78173828125
25549,165444.jpg,4.148151,0.7119140625
25550,109444.jpg,3.675166,0.6650390625
25551,123584.jpg,4.353838,0.83056640625
25552,130365.jpg,8.201888,0.693359375
25553,36962.jpg,3.497213,0.52978515625
25554,102698.jpg,3.740443,0.8798828125
25555,47426.jpg,3.520642,0.473876953125
25556,50928.jpg,4.784375,0.69580078125
25557,151500.jpg,3.928073,0.845703125
25558,94678.jpg,4.101974,0.703125
25559,91594.jpg,3.821002,0.77978515625
25560,94122.jpg,3.677087,0.6337890625
25561,142926.jpg,3.650183,0.495361328125
25562,108696.jpg,3.72584,0.76416015625
25563,60631.jpg,7.362418,0.7294921875
25564,201734.jpg,3.839164,0.45166015625
25565,48890.jpg,3.546541,0.7861328125
25566,83035.jpg,3.920247,0.79638671875
25567,285431.jpg,3.84653,0.7119140625
25568,190836.jpg,3.996422,0.634765625
25569,188375.jpg,9.59607,0.68017578125
25570,64187.jpg,5.070668,0.67578125
25571,88536.jpg,3.770424,0.391845703125
25572,45093.jpg,3.521192,0.76953125
25573,73444.jpg,4.031391,0.78857421875
25574,144061.jpg,3.799721,0.828125
25575,14676.jpg,3.564203,0.7421875
25576,108589.jpg,3.904235,0.4326171875
25577,52243.jpg,3.597887,0.78759765625
25578,38155.jpg,3.507754,0.4052734375
25579,288889.jpg,3.559743,0.72412109375
25580,58135.jpg,7.396805,0.779296875
25581,84333.jpg,3.862813,0.70556640625
25582,249626.jpg,3.57572,0.68408203125
25583,87790.jpg,3.528964,0.701171875
25584,90256.jpg,4.52573,0.82080078125
25585,96125.jpg,3.682649,0.7412109375
25586,79322.jpg,3.647727,0.72705078125
25587,94507.jpg,4.54738,0.68359375
25588,108920.jpg,3.765604,0.685546875
25589,131462.jpg,3.68959,0.6328125
25590,61878.jpg,5.039772,0.72216796875
25591,25158.jpg,4.025181,0.8017578125
25592,13326.jpg,3.622546,0.89990234375
25593,39445.jpg,4.095794,0.4990234375
25594,282241.jpg,6.576715,0.5693359375
25595,34844.jpg,5.130336,0.7490234375
25596,286950.jpg,3.933808,0.83056640625
25597,55638.jpg,3.561472,0.7587890625
25598,11674.jpg,3.831044,0.58203125
25599,297684.jpg,4.147465,0.74267578125
25600,177289.jpg,4.988895,0.5068359375
25601,109764.jpg,3.856901,0.6533203125
25602,76254.jpg,3.662591,0.7021484375
25603,23303.jpg,4.046291,0.97998046875
25604,94404.jpg,3.902352,0.8046875
25605,87898.jpg,3.977702,0.45166015625
25606,56491.jpg,3.219573,0.64208984375
25607,159462.jpg,4.068535,0.78564453125
25608,79317.jpg,3.80894,0.71826171875
25609,105854.jpg,3.646537,0.75146484375
25610,101832.jpg,3.972254,0.5263671875
25611,54038.jpg,3.790369,0.69775390625
25612,42005.jpg,5.578458,0.87158203125
25613,71100.jpg,3.708996,0.59814453125
25614,190894.jpg,3.476089,0.74951171875
25615,89408.jpg,3.704179,0.408935546875
25616,81609.jpg,10.0,0.80419921875
25617,98046.jpg,7.108041,0.666015625
25618,68220.jpg,3.622914,0.681640625
25619,139420.jpg,3.707072,0.5830078125
25620,68428.jpg,4.22478,0.68896484375
25621,119061.jpg,4.250375,0.69921875
25622,92913.jpg,3.519875,0.58935546875
25623,101816.jpg,3.691106,0.642578125
25624,13303.jpg,3.722234,0.89599609375
25625,14601.jpg,4.143874,0.6982421875
25626,62364.jpg,3.402587,0.488037109375
25627,110320.jpg,3.916862,0.796875
25628,223831.jpg,6.035069,0.77001953125
25629,271654.jpg,3.709096,0.666015625
25630,90012.jpg,4.351875,0.669921875
25631,83251.jpg,3.691448,0.8388671875
25632,113926.jpg,4.071148,0.86474609375
25633,119932.jpg,3.482381,0.708984375
25634,61968.jpg,3.379384,0.77001953125
25635,82331.jpg,8.938803,0.71435546875
25636,89331.jpg,3.77308,0.78076171875
25637,32142.jpg,4.405274,0.6513671875
25638,89136.jpg,3.870835,0.66357421875
25639,21434.jpg,6.459975,0.73291015625
25640,19740.jpg,4.134954,0.79052734375
25641,91437.jpg,8.122988,0.70068359375
25642,215653.jpg,3.759885,0.712890625
25643,118032.jpg,6.041568,0.64404296875
25644,289589.jpg,5.531582,0.6572265625
25645,91589.jpg,3.83801,0.65673828125
25646,102216.jpg,3.534545,0.4521484375
25647,97845.jpg,3.890215,0.6630859375
25648,15208.jpg,3.78108,0.79736328125
25649,204327.jpg,3.877511,0.75439453125
25650,99136.jpg,3.772148,0.5458984375
25651,28704.jpg,5.790834,0.765625
25652,21628.jpg,4.35244,0.537109375
25653,171000.jpg,7.961147,0.392333984375
25654,106600.jpg,3.947431,0.92529296875
25655,100301.jpg,3.542385,0.6572265625
25656,35810.jpg,3.933307,0.71142578125
25657,106219.jpg,3.866871,0.67919921875
25658,198866.jpg,3.634434,0.7548828125
25659,152010.jpg,3.803557,0.83154296875
25660,124651.jpg,9.999998,0.84765625
25661,178620.jpg,4.116147,0.7626953125
25662,28177.jpg,3.196838,0.62939453125
25663,34424.jpg,3.807719,0.70751953125
25664,101525.jpg,9.685782,0.80810546875
25665,63535.jpg,4.163877,0.875
25666,104890.jpg,3.56722,0.84033203125
25667,109016.jpg,3.311446,0.9150390625
25668,23851.jpg,3.558162,0.62548828125
25669,91854.jpg,3.648333,0.61181640625
25670,107994.jpg,5.197567,0.7373046875
25671,90412.jpg,3.578168,0.955078125
25672,52493.jpg,3.73265,0.85498046875
25673,82981.jpg,3.817687,0.76953125
25674,109055.jpg,3.681436,0.73291015625
25675,33677.jpg,3.708564,0.7607421875
25676,51163.jpg,5.096474,0.5244140625
25677,105967.jpg,3.333633,0.376953125
25678,58103.jpg,3.918049,0.77099609375
25679,36643.jpg,3.735331,0.76953125
25680,84364.jpg,3.458831,0.6630859375
25681,82777.jpg,4.055421,0.91015625
25682,54846.jpg,3.840233,0.74267578125
25683,44879.jpg,9.042186,0.64404296875
25684,164464.jpg,5.594666,0.69970703125
25685,66565.jpg,3.817931,0.77685546875
25686,13787.jpg,5.206827,0.62158203125
25687,75530.jpg,3.518772,0.7490234375
25688,180296.jpg,4.722429,0.796875
25689,73464.jpg,4.199796,0.8134765625
25690,28047.jpg,3.517809,0.56005859375
25691,295096.jpg,4.30907,0.66650390625
25692,43086.jpg,4.187955,0.77978515625
25693,36339.jpg,4.146918,0.7734375
25694,27473.jpg,6.290451,0.8125
25695,96793.jpg,3.430832,0.5107421875
25696,189142.jpg,3.555879,0.70263671875
25697,27211.jpg,9.998457,0.73974609375
25698,69543.jpg,3.925288,0.787109375
25699,151120.jpg,5.067649,0.355224609375
25700,199104.jpg,4.071263,0.7197265625
25701,81960.jpg,9.999599,0.7666015625
25702,33204.jpg,3.609217,0.7626953125
25703,77897.jpg,5.074485,0.7734375
25704,229978.jpg,5.493765,0.5546875
25705,44938.jpg,3.62909,0.79931640625
25706,95717.jpg,3.507566,0.732421875
25707,191407.jpg,5.079332,0.7666015625
25708,183291.jpg,8.120637,0.76025390625
25709,70953.jpg,3.299178,0.64794921875
25710,40007.jpg,3.717856,0.69921875
25711,106382.jpg,3.493923,0.74072265625
25712,177639.jpg,4.527852,0.703125
25713,100783.jpg,3.636048,0.78076171875
25714,73164.jpg,6.004192,0.83056640625
25715,75521.jpg,3.968932,0.802734375
25716,79985.jpg,4.134792,0.79736328125
25717,29641.jpg,4.580964,0.67333984375
25718,107873.jpg,9.625677,0.74951171875
25719,68469.jpg,4.045892,0.66748046875
25720,43557.jpg,3.816178,0.66357421875
25721,152777.jpg,4.42814,0.68994140625
25722,296022.jpg,3.721458,0.85205078125
25723,272798.jpg,3.570988,0.466796875
25724,51203.jpg,7.616309,0.9736328125
25725,52564.jpg,3.770536,0.69970703125
25726,19795.jpg,3.917573,0.4130859375
25727,132812.jpg,3.973303,0.71826171875
25728,62957.jpg,4.246575,0.45263671875
25729,104313.jpg,5.09124,0.6962890625
25730,181057.jpg,9.700062,0.71240234375
25731,65867.jpg,3.812742,0.72265625
25732,273752.jpg,4.145289,0.58544921875
25733,171493.jpg,3.428504,0.67578125
25734,266979.jpg,7.598165,0.396240234375
25735,66530.jpg,3.503599,0.68798828125
25736,99031.jpg,3.50286,0.8017578125
25737,14428.jpg,3.961168,0.5537109375
25738,73087.jpg,4.271864,0.7626953125
25739,117276.jpg,3.641804,0.455078125
25740,96576.jpg,3.884729,0.78076171875
25741,120520.jpg,3.767242,0.69775390625
25742,34609.jpg,3.443127,0.7666015625
25743,151632.jpg,5.061855,0.67236328125
25744,93902.jpg,4.759828,0.7265625
25745,116133.jpg,3.794808,0.74267578125
25746,144925.jpg,3.839781,0.888671875
25747,122230.jpg,3.877612,0.60400390625
25748,16552.jpg,3.574236,0.402099609375
25749,241956.jpg,3.74276,0.94140625
25750,102497.jpg,4.036762,0.59814453125
25751,179872.jpg,3.996452,0.6240234375
25752,215615.jpg,5.585059,0.81005859375
25753,261389.jpg,3.69137,0.8115234375
25754,27671.jpg,3.420474,0.77294921875
25755,150148.jpg,3.701407,0.34912109375
25756,240136.jpg,6.991608,0.8251953125
25757,27458.jpg,5.001914,0.449951171875
25758,68096.jpg,8.873981,0.62353515625
25759,43837.jpg,3.452197,0.62353515625
25760,85702.jpg,3.531512,0.54052734375
25761,14850.jpg,3.783041,0.5458984375
25762,94591.jpg,3.831085,0.75830078125
25763,48040.jpg,5.825385,0.826171875
25764,224275.jpg,3.757149,0.9111328125
25765,103285.jpg,3.629886,0.79296875
25766,41987.jpg,7.52116,0.72314453125
25767,226778.jpg,3.653703,0.798828125
25768,12688.jpg,8.23768,0.47607421875
25769,239207.jpg,3.864899,0.490478515625
25770,110728.jpg,3.563449,0.63134765625
25771,30101.jpg,3.829167,0.77783203125
25772,222604.jpg,4.259129,0.552734375
25773,89339.jpg,3.674329,0.607421875
25774,59936.jpg,3.922076,0.5185546875
25775,11407.jpg,3.409561,0.6044921875
25776,29863.jpg,3.483411,0.62744140625
25777,101302.jpg,3.590597,0.91455078125
25778,73252.jpg,3.667617,0.712890625
25779,48552.jpg,3.833864,0.73681640625
25780,157607.jpg,3.639226,0.77197265625
25781,14673.jpg,3.647698,0.748046875
25782,47869.jpg,3.622231,0.79345703125
25783,107590.jpg,3.90466,0.7490234375
25784,204295.jpg,3.731379,0.7890625
25785,90376.jpg,3.675394,0.29541015625
25786,26083.jpg,3.614052,0.43603515625
25787,164489.jpg,3.690167,0.5322265625
25788,62908.jpg,3.713554,0.77099609375
25789,27501.jpg,4.347694,0.76953125
25790,21716.jpg,3.304251,0.421875
25791,120121.jpg,4.004687,0.78759765625
25792,98590.jpg,3.439632,0.5244140625
25793,235519.jpg,4.71321,0.740234375
25794,34254.jpg,3.710361,0.59326171875
25795,95886.jpg,3.738854,0.70703125
25796,43080.jpg,3.757561,0.7470703125
25797,66526.jpg,4.184163,0.64013671875
25798,92940.jpg,3.964231,0.77587890625
25799,152499.jpg,3.674713,0.666015625
25800,61477.jpg,4.23528,0.66162109375
25801,17655.jpg,3.994185,0.69140625
25802,158145.jpg,3.614446,0.671875
25803,71541.jpg,3.72213,0.66845703125
25804,205220.jpg,3.356274,0.74365234375
25805,104222.jpg,3.828604,0.446044921875
25806,28476.jpg,3.417578,0.646484375
25807,40000.jpg,10.0,0.6689453125
25808,21469.jpg,3.3542,0.751953125
25809,261713.jpg,4.490461,0.65087890625
25810,130577.jpg,4.089383,0.65478515625
25811,14762.jpg,5.248969,0.6123046875
25812,19083.jpg,3.94969,0.744140625
25813,80972.jpg,4.250148,0.76123046875
25814,17020.jpg,3.25232,0.689453125
25815,31161.jpg,5.173358,0.3759765625
25816,116877.jpg,4.116901,0.4541015625
25817,72244.jpg,3.462221,0.5400390625
25818,159301.jpg,8.461231,0.470458984375
25819,12907.jpg,4.185025,0.5146484375
25820,87485.jpg,4.663581,0.87939453125
25821,26261.jpg,4.518946,0.69091796875
25822,52613.jpg,9.999999,0.92333984375
25823,97769.jpg,3.649596,0.72314453125
25824,106584.jpg,3.617106,0.7138671875
25825,200055.jpg,3.586125,0.65478515625
25826,179111.jpg,3.387353,0.460693359375
25827,79886.jpg,3.66763,0.6318359375
25828,27430.jpg,4.003477,0.73095703125
25829,29977.jpg,4.975664,0.51123046875
25830,32016.jpg,3.741245,0.8203125
25831,83025.jpg,3.803973,0.7568359375
25832,12230.jpg,3.890711,0.7001953125
25833,79010.jpg,3.796301,0.37451171875
25834,33983.jpg,3.477616,0.7109375
25835,27381.jpg,4.356311,0.52001953125
25836,15222.jpg,3.53291,0.71240234375
25837,127799.jpg,3.679009,0.6669921875
25838,44939.jpg,4.195998,0.58544921875
25839,86594.jpg,4.113438,0.71484375
25840,258372.jpg,3.764558,0.751953125
25841,132357.jpg,4.53292,0.88037109375
25842,151468.jpg,3.95517,0.697265625
25843,28295.jpg,3.278849,0.7109375
25844,265633.jpg,7.618073,0.7353515625
25845,30603.jpg,9.168516,0.6083984375
25846,259547.jpg,3.777256,0.63134765625
25847,20199.jpg,3.770903,0.71875
25848,100020.jpg,3.679895,0.6083984375
25849,44896.jpg,7.216083,0.76904296875
25850,60394.jpg,3.52201,0.599609375
25851,21256.jpg,3.944174,0.72607421875
25852,104386.jpg,4.589614,0.74658203125
25853,44391.jpg,3.726596,0.74853515625
25854,225876.jpg,9.685494,0.86328125
