Unnamed: 0,image,qalign_point,score
6244,image_2081_1.jpg,6.67,6.92
6245,image_2081_2.jpg,2.54,1.92
6246,image_2082_0.jpg,6.91,6.5
6247,image_2082_1.jpg,3.22,4.09
6248,image_2082_2.jpg,2.6,2.06
6249,image_2083_0.jpg,7.27,6.58
6250,image_2083_1.jpg,6.87,7.18
6251,image_2083_2.jpg,3.19,2.88
6252,image_2084_0.jpg,8.15,7.24
6253,image_2084_1.jpg,7.65,7.56
6254,image_2084_2.jpg,4.18,3.96
6255,image_2085_0.jpg,7.12,6.61
6256,image_2085_1.jpg,7.41,7.62
6257,image_2085_2.jpg,2.97,2.71
6258,image_2086_0.jpg,6.3,6.13
6259,image_2086_1.jpg,5.53,6.02
6260,image_2086_2.jpg,2.92,2.49
6261,image_2087_0.jpg,6.8,6.36
6262,image_2087_1.jpg,6.67,7.13
6263,image_2087_2.jpg,2.85,2.33
6264,image_2088_0.jpg,8.16,7.68
6265,image_2088_1.jpg,7.7,8.31
6266,image_2088_2.jpg,3.46,3.05
6267,image_2089_0.jpg,8.33,7.62
6268,image_2089_1.jpg,8.64,8.66
6269,image_2089_2.jpg,2.61,2.31
6270,image_2090_0.jpg,7.44,7.01
6271,image_2090_1.jpg,7.21,7.84
6272,image_2090_2.jpg,2.84,2.39
6273,image_2091_0.jpg,8.0,7.55
6274,image_2091_1.jpg,6.58,7.07
6275,image_2091_2.jpg,2.9,2.47
6276,image_2092_0.jpg,8.31,7.64
6277,image_2092_1.jpg,7.92,8.27
6278,image_2092_2.jpg,3.26,2.79
6279,image_2093_0.jpg,7.28,6.67
6280,image_2093_1.jpg,6.36,6.77
6281,image_2093_2.jpg,3.33,2.82
6282,image_2094_0.jpg,8.29,7.45
6283,image_2094_1.jpg,8.11,8.46
6284,image_2094_2.jpg,2.51,2.24
6285,image_2095_0.jpg,7.64,7.32
6286,image_2095_1.jpg,7.54,8.05
6287,image_2095_2.jpg,2.8,2.34
6288,image_2096_0.jpg,7.81,7.37
6289,image_2096_1.jpg,6.8,7.34
6290,image_2096_2.jpg,2.76,2.28
6291,image_2097_0.jpg,7.69,7.08
6292,image_2097_1.jpg,7.08,7.49
6293,image_2097_2.jpg,3.03,2.4
6294,image_2098_0.jpg,7.88,7.51
6295,image_2098_1.jpg,7.41,7.98
6296,image_2098_2.jpg,2.93,2.37
6297,image_2099_0.jpg,8.78,7.86
6298,image_2099_1.jpg,7.9,7.94
6299,image_2099_2.jpg,3.31,2.86
6300,image_2100_0.jpg,8.76,7.84
6301,image_2100_1.jpg,8.96,8.66
6302,image_2100_2.jpg,2.75,2.21
6303,image_2101_0.jpg,7.14,6.69
6304,image_2101_1.jpg,6.85,7.29
6305,image_2101_2.jpg,2.96,2.53
6306,image_2102_0.jpg,8.39,8.14
6307,image_2102_1.jpg,7.64,7.83
6308,image_2102_2.jpg,2.87,2.43
6309,image_2103_0.jpg,8.65,8.29
6310,image_2103_1.jpg,8.64,8.75
6311,image_2103_2.jpg,3.62,3.15
6312,image_2104_0.jpg,4.51,4.37
6313,image_2104_1.jpg,4.93,5.34
6314,image_2104_2.jpg,2.52,2.2
6315,image_2105_0.jpg,5.84,5.43
6316,image_2105_1.jpg,6.07,6.49
6317,image_2105_2.jpg,2.62,2.2
6318,image_2106_0.jpg,7.86,7.34
6319,image_2106_1.jpg,7.63,7.66
6320,image_2106_2.jpg,2.75,2.38
6321,image_2107_0.jpg,6.04,5.67
6322,image_2107_1.jpg,5.23,6.29
6323,image_2107_2.jpg,2.87,2.47
6324,image_2108_0.jpg,5.02,4.76
6325,image_2108_1.jpg,6.04,6.69
6326,image_2108_2.jpg,2.73,2.05
6327,image_2109_0.jpg,7.56,7.23
6328,image_2109_1.jpg,7.51,8.0
6329,image_2109_2.jpg,3.1,2.59
6330,image_2110_0.jpg,8.28,7.64
6331,image_2110_1.jpg,7.52,8.04
6332,image_2110_2.jpg,3.17,2.72
6333,image_2111_0.jpg,8.19,7.55
6334,image_2111_1.jpg,7.47,7.94
6335,image_2111_2.jpg,4.19,3.61
6336,image_2112_0.jpg,8.12,7.51
6337,image_2112_1.jpg,7.71,8.06
6338,image_2112_2.jpg,2.99,2.77
6339,image_2113_0.jpg,8.22,7.64
6340,image_2113_1.jpg,7.91,7.71
6341,image_2113_2.jpg,4.1,3.63
6342,image_2114_0.jpg,8.22,7.71
6343,image_2114_1.jpg,6.88,7.47
6344,image_2114_2.jpg,3.33,2.86
6345,image_2115_0.jpg,7.93,7.44
6346,image_2115_1.jpg,8.12,8.22
6347,image_2115_2.jpg,3.48,2.97
6348,image_2116_0.jpg,7.63,7.19
6349,image_2116_1.jpg,5.4,5.71
6350,image_2116_2.jpg,3.24,2.73
6351,image_2117_0.jpg,8.04,7.49
6352,image_2117_1.jpg,7.76,7.98
6353,image_2117_2.jpg,2.86,2.62
6354,image_2118_0.jpg,7.93,7.58
6355,image_2118_1.jpg,7.6,7.86
6356,image_2118_2.jpg,3.54,3.19
6357,image_2119_0.jpg,7.02,6.7
6358,image_2119_1.jpg,8.02,8.55
6359,image_2119_2.jpg,2.71,2.12
6360,image_2120_0.jpg,8.22,7.76
6361,image_2120_1.jpg,7.95,8.5
6362,image_2120_2.jpg,3.4,3.06
6363,image_2121_0.jpg,7.78,7.24
6364,image_2121_1.jpg,7.65,8.26
6365,image_2121_2.jpg,3.02,2.57
6366,image_2122_0.jpg,7.51,7.11
6367,image_2122_1.jpg,7.8,8.16
6368,image_2122_2.jpg,2.83,2.46
6369,image_2123_0.jpg,8.6,8.17
6370,image_2123_1.jpg,8.72,8.87
6371,image_2123_2.jpg,3.31,2.94
6372,image_2124_0.jpg,7.26,6.64
6373,image_2124_1.jpg,7.13,7.41
6374,image_2124_2.jpg,3.53,3.18
6375,image_2125_0.jpg,8.88,8.16
6376,image_2125_1.jpg,8.57,8.78
6377,image_2125_2.jpg,3.56,3.08
6378,image_2126_0.jpg,8.49,8.11
6379,image_2126_1.jpg,7.91,8.2
6380,image_2126_2.jpg,3.86,3.62
6381,image_2127_0.jpg,8.88,8.28
6382,image_2127_1.jpg,8.45,8.36
6383,image_2127_2.jpg,3.77,3.52
6384,image_2128_0.jpg,7.38,6.84
6385,image_2128_1.jpg,7.65,7.86
6386,image_2128_2.jpg,3.27,2.84
6387,image_2129_0.jpg,8.29,7.62
6388,image_2129_1.jpg,5.33,5.93
6389,image_2129_2.jpg,3.38,3.02
6390,image_2130_0.jpg,8.23,7.45
6391,image_2130_1.jpg,4.26,5.43
6392,image_2130_2.jpg,3.63,3.22
6393,image_2131_0.jpg,7.51,7.13
6394,image_2131_1.jpg,7.0,7.45
6395,image_2131_2.jpg,3.5,2.95
6396,image_2132_0.jpg,8.68,7.92
6397,image_2132_1.jpg,7.86,8.29
6398,image_2132_2.jpg,3.54,2.95
6399,image_2133_0.jpg,8.13,7.54
6400,image_2133_1.jpg,7.58,8.15
6401,image_2133_2.jpg,3.5,3.03
6402,image_2134_0.jpg,8.36,7.72
6403,image_2134_1.jpg,7.54,7.86
6404,image_2134_2.jpg,3.36,3.03
6405,image_2135_0.jpg,8.65,8.01
6406,image_2135_1.jpg,8.27,8.57
6407,image_2135_2.jpg,3.54,3.08
6408,image_2136_0.jpg,7.69,7.36
6409,image_2136_1.jpg,7.61,7.95
6410,image_2136_2.jpg,3.29,2.61
6411,image_2137_0.jpg,5.6,5.34
6412,image_2137_1.jpg,5.42,6.42
6413,image_2137_2.jpg,2.74,2.31
6414,image_2138_0.jpg,5.45,4.73
6415,image_2138_1.jpg,5.54,5.89
6416,image_2138_2.jpg,2.63,2.15
6417,image_2139_0.jpg,6.55,6.05
6418,image_2139_1.jpg,6.84,7.3
6419,image_2139_2.jpg,2.87,2.31
6420,image_2140_0.jpg,7.85,7.25
6421,image_2140_1.jpg,7.64,8.09
6422,image_2140_2.jpg,3.12,2.67
6423,image_2141_0.jpg,7.47,6.99
6424,image_2141_1.jpg,7.48,8.01
6425,image_2141_2.jpg,3.22,2.97
6426,image_2142_0.jpg,6.71,6.14
6427,image_2142_1.jpg,7.22,7.81
6428,image_2142_2.jpg,2.92,2.46
6429,image_2143_0.jpg,5.18,4.71
6430,image_2143_1.jpg,6.76,7.38
6431,image_2143_2.jpg,2.46,1.92
6432,image_2144_0.jpg,6.79,6.24
6433,image_2144_1.jpg,5.78,6.26
6434,image_2144_2.jpg,3.1,2.7
6435,image_2145_0.jpg,7.68,7.14
6436,image_2145_1.jpg,7.51,7.99
6437,image_2145_2.jpg,2.95,2.59
6438,image_2146_0.jpg,5.3,4.88
6439,image_2146_1.jpg,5.49,6.33
6440,image_2146_2.jpg,2.74,2.15
6441,image_2147_0.jpg,5.34,4.99
6442,image_2147_1.jpg,5.0,5.66
6443,image_2147_2.jpg,2.67,2.0
6444,image_2148_0.jpg,6.65,6.36
6445,image_2148_1.jpg,6.6,7.21
6446,image_2148_2.jpg,2.99,2.41
6447,image_2149_0.jpg,4.76,4.4
6448,image_2149_1.jpg,4.19,4.57
6449,image_2149_2.jpg,2.65,2.04
6450,image_2150_0.jpg,6.39,5.92
6451,image_2150_1.jpg,7.38,7.82
6452,image_2150_2.jpg,2.8,2.33
6453,image_2151_0.jpg,8.47,7.91
6454,image_2151_1.jpg,7.62,7.96
6455,image_2151_2.jpg,2.71,2.29
6456,image_2152_0.jpg,7.29,6.87
6457,image_2152_1.jpg,7.15,7.9
6458,image_2152_2.jpg,2.66,2.34
6459,image_2153_0.jpg,8.29,7.55
6460,image_2153_1.jpg,7.29,7.82
6461,image_2153_2.jpg,2.76,2.29
6462,image_2154_0.jpg,7.53,7.08
6463,image_2154_1.jpg,7.25,7.47
6464,image_2154_2.jpg,2.04,1.77
6465,image_2155_0.jpg,7.54,7.17
6466,image_2155_1.jpg,6.8,7.14
6467,image_2155_2.jpg,3.1,2.78
6468,image_2156_0.jpg,7.91,7.45
6469,image_2156_1.jpg,7.61,8.17
6470,image_2156_2.jpg,2.77,2.38
6471,image_2157_0.jpg,7.59,7.19
6472,image_2157_1.jpg,7.66,8.24
6473,image_2157_2.jpg,3.28,3.06
6474,image_2158_0.jpg,7.89,7.52
6475,image_2158_1.jpg,5.44,5.91
6476,image_2158_2.jpg,2.79,2.35
6477,image_2159_0.jpg,8.64,7.86
6478,image_2159_1.jpg,3.74,4.28
6479,image_2159_2.jpg,2.67,2.18
6480,image_2160_0.jpg,8.76,8.04
6481,image_2160_1.jpg,8.34,8.68
6482,image_2160_2.jpg,2.39,1.75
6483,image_2161_0.jpg,8.57,7.83
6484,image_2161_1.jpg,7.6,7.86
6485,image_2161_2.jpg,3.32,2.86
6486,image_2162_0.jpg,8.6,7.98
6487,image_2162_1.jpg,8.45,8.39
6488,image_2162_2.jpg,2.9,2.32
6489,image_2163_0.jpg,8.09,7.48
6490,image_2163_1.jpg,5.51,5.98
6491,image_2163_2.jpg,2.65,2.13
6492,image_2164_0.jpg,8.72,8.23
6493,image_2164_1.jpg,7.95,8.25
6494,image_2164_2.jpg,2.88,2.74
6495,image_2165_0.jpg,8.52,7.52
6496,image_2165_1.jpg,7.95,8.3
6497,image_2165_2.jpg,2.85,2.54
6498,image_2166_0.jpg,8.64,8.19
6499,image_2166_1.jpg,7.99,8.36
6500,image_2166_2.jpg,2.82,2.39
6501,image_2167_0.jpg,7.71,7.33
6502,image_2167_1.jpg,7.81,8.48
6503,image_2167_2.jpg,2.99,2.45
6504,image_2168_0.jpg,7.99,7.37
6505,image_2168_1.jpg,7.87,8.29
6506,image_2168_2.jpg,2.76,2.27
6507,image_2169_0.jpg,8.35,7.35
6508,image_2169_1.jpg,7.55,7.09
6509,image_2169_2.jpg,3.1,2.95
6510,image_2170_0.jpg,7.2,7.02
6511,image_2170_1.jpg,6.95,7.78
6512,image_2170_2.jpg,2.51,1.98
6513,image_2171_0.jpg,7.73,7.19
6514,image_2171_1.jpg,7.69,7.98
6515,image_2171_2.jpg,3.09,2.84
6516,image_2172_0.jpg,8.2,7.43
6517,image_2172_1.jpg,6.33,6.7
6518,image_2172_2.jpg,2.6,2.07
6519,image_2173_0.jpg,8.11,7.6
6520,image_2173_1.jpg,7.47,7.71
6521,image_2173_2.jpg,2.37,2.02
6522,image_2174_0.jpg,8.48,7.83
6523,image_2174_1.jpg,8.14,8.34
6524,image_2174_2.jpg,2.76,2.49
6525,image_2175_0.jpg,6.97,6.48
6526,image_2175_1.jpg,6.06,6.6
6527,image_2175_2.jpg,2.88,2.36
6528,image_2176_0.jpg,7.59,6.96
6529,image_2176_1.jpg,7.79,8.34
6530,image_2176_2.jpg,2.88,2.41
6531,image_2177_0.jpg,7.51,7.21
6532,image_2177_1.jpg,7.64,8.2
6533,image_2177_2.jpg,3.1,2.56
6534,image_2178_0.jpg,8.52,7.92
6535,image_2178_1.jpg,8.42,8.65
6536,image_2178_2.jpg,3.54,3.21
6537,image_2179_0.jpg,7.86,7.47
6538,image_2179_1.jpg,6.79,6.99
6539,image_2179_2.jpg,3.61,3.26
6540,image_2180_0.jpg,6.58,6.34
6541,image_2180_1.jpg,7.06,7.45
6542,image_2180_2.jpg,2.62,1.93
6543,image_2181_0.jpg,8.14,7.48
6544,image_2181_1.jpg,7.52,7.6
6545,image_2181_2.jpg,3.24,2.84
6546,image_2182_0.jpg,7.44,7.16
6547,image_2182_1.jpg,7.42,8.04
6548,image_2182_2.jpg,3.04,2.76
6549,image_2183_0.jpg,7.29,6.89
6550,image_2183_1.jpg,7.34,7.9
6551,image_2183_2.jpg,3.05,2.58
6552,image_2184_0.jpg,7.89,7.55
6553,image_2184_1.jpg,5.55,6.12
6554,image_2184_2.jpg,3.12,2.54
6555,image_2185_0.jpg,6.2,5.81
6556,image_2185_1.jpg,7.1,7.45
6557,image_2185_2.jpg,2.39,1.9
6558,image_2186_0.jpg,6.49,6.14
6559,image_2186_1.jpg,7.13,7.6
6560,image_2186_2.jpg,2.99,2.53
6561,image_2187_0.jpg,7.21,6.87
6562,image_2187_1.jpg,7.53,8.14
6563,image_2187_2.jpg,2.64,2.38
6564,image_2188_0.jpg,7.56,7.21
6565,image_2188_1.jpg,7.7,7.97
6566,image_2188_2.jpg,2.9,2.44
6567,image_2189_0.jpg,8.17,7.48
6568,image_2189_1.jpg,7.61,7.94
6569,image_2189_2.jpg,2.85,2.32
6570,image_2190_0.jpg,6.39,6.0
6571,image_2190_1.jpg,4.56,5.64
6572,image_2190_2.jpg,2.8,2.47
6573,image_2191_0.jpg,7.64,7.4
6574,image_2191_1.jpg,6.96,7.47
6575,image_2191_2.jpg,2.86,2.29
6576,image_2192_0.jpg,6.92,6.55
6577,image_2192_1.jpg,7.41,7.75
6578,image_2192_2.jpg,3.13,2.7
6579,image_2193_0.jpg,7.44,6.78
6580,image_2193_1.jpg,6.54,7.02
6581,image_2193_2.jpg,2.89,2.41
6582,image_2194_0.jpg,7.18,6.81
6583,image_2194_1.jpg,6.98,7.44
6584,image_2194_2.jpg,2.65,2.14
6585,image_2195_0.jpg,7.91,7.55
6586,image_2195_1.jpg,7.54,7.75
6587,image_2195_2.jpg,2.46,1.8
6588,image_2196_0.jpg,7.43,7.03
6589,image_2196_1.jpg,7.74,7.88
6590,image_2196_2.jpg,1.54,1.03
6591,image_2197_0.jpg,7.7,7.24
6592,image_2197_1.jpg,7.84,8.48
6593,image_2197_2.jpg,2.52,2.07
6594,image_2198_0.jpg,8.16,7.52
6595,image_2198_1.jpg,7.46,7.84
6596,image_2198_2.jpg,2.64,2.28
6597,image_2199_0.jpg,7.9,7.5
6598,image_2199_1.jpg,7.15,7.65
6599,image_2199_2.jpg,2.5,2.13
6600,image_2200_0.jpg,8.4,7.73
6601,image_2200_1.jpg,8.15,8.49
6602,image_2200_2.jpg,3.0,2.44
6603,image_2201_0.jpg,7.5,7.16
6604,image_2201_1.jpg,7.84,8.4
6605,image_2201_2.jpg,3.09,2.46
6606,image_2202_0.jpg,8.22,7.56
6607,image_2202_1.jpg,8.17,8.34
6608,image_2202_2.jpg,3.39,3.13
6609,image_2203_0.jpg,6.68,6.36
6610,image_2203_1.jpg,4.44,4.93
6611,image_2203_2.jpg,2.84,2.19
6612,image_2204_0.jpg,7.38,6.84
6613,image_2204_1.jpg,6.21,6.41
6614,image_2204_2.jpg,2.82,2.43
6615,image_2205_0.jpg,7.71,7.52
6616,image_2205_1.jpg,7.53,7.82
6617,image_2205_2.jpg,2.61,2.26
6618,image_2206_0.jpg,7.55,7.02
6619,image_2206_1.jpg,7.4,7.72
6620,image_2206_2.jpg,3.11,2.8
6621,image_2207_0.jpg,7.58,7.15
6622,image_2207_1.jpg,7.52,7.91
6623,image_2207_2.jpg,2.66,2.12
6624,image_2208_0.jpg,8.6,7.97
6625,image_2208_1.jpg,7.92,7.97
6626,image_2208_2.jpg,2.7,2.19
6627,image_2209_0.jpg,8.31,7.57
6628,image_2209_1.jpg,6.97,7.34
6629,image_2209_2.jpg,2.65,2.1
6630,image_2210_0.jpg,8.08,7.54
6631,image_2210_1.jpg,8.17,8.4
6632,image_2210_2.jpg,2.67,2.1
6633,image_2211_0.jpg,8.65,7.88
6634,image_2211_1.jpg,8.61,8.96
6635,image_2211_2.jpg,3.06,2.68
6636,image_2212_0.jpg,8.47,7.98
6637,image_2212_1.jpg,8.2,8.58
6638,image_2212_2.jpg,2.83,2.39
6639,image_2213_0.jpg,7.06,6.57
6640,image_2213_1.jpg,7.24,7.54
6641,image_2213_2.jpg,2.78,2.22
6642,image_2214_0.jpg,8.03,7.59
6643,image_2214_1.jpg,7.53,7.88
6644,image_2214_2.jpg,2.73,2.39
6645,image_2215_0.jpg,7.71,7.37
6646,image_2215_1.jpg,7.35,7.58
6647,image_2215_2.jpg,4.59,4.26
6648,image_2216_0.jpg,8.42,7.84
6649,image_2216_1.jpg,8.02,8.18
6650,image_2216_2.jpg,3.23,2.76
6651,image_2217_0.jpg,6.15,5.58
6652,image_2217_1.jpg,5.86,6.17
6653,image_2217_2.jpg,3.15,2.71
6654,image_2218_0.jpg,6.53,6.25
6655,image_2218_1.jpg,5.62,6.0
6656,image_2218_2.jpg,3.03,2.69
6657,image_2219_0.jpg,7.26,6.72
6658,image_2219_1.jpg,7.2,7.44
6659,image_2219_2.jpg,2.85,2.36
6660,image_2220_0.jpg,8.06,7.53
6661,image_2220_1.jpg,7.66,8.04
6662,image_2220_2.jpg,3.16,2.8
6663,image_2221_0.jpg,7.93,7.52
6664,image_2221_1.jpg,7.93,8.22
6665,image_2221_2.jpg,3.11,2.71
6666,image_2222_0.jpg,7.66,7.14
6667,image_2222_1.jpg,7.41,7.85
6668,image_2222_2.jpg,2.43,1.66
6669,image_2223_0.jpg,8.13,7.54
6670,image_2223_1.jpg,6.81,7.56
6671,image_2223_2.jpg,2.97,2.43
6672,image_2224_0.jpg,8.59,7.98
6673,image_2224_1.jpg,5.51,6.03
6674,image_2224_2.jpg,2.5,1.96
6675,image_2225_0.jpg,8.25,7.66
6676,image_2225_1.jpg,7.96,8.5
6677,image_2225_2.jpg,3.32,2.71
6678,image_2226_0.jpg,7.74,7.31
6679,image_2226_1.jpg,7.59,8.05
6680,image_2226_2.jpg,2.88,2.39
6681,image_2227_0.jpg,9.06,7.87
6682,image_2227_1.jpg,8.07,8.43
6683,image_2227_2.jpg,3.02,2.88
6684,image_2228_0.jpg,7.71,7.02
6685,image_2228_1.jpg,7.58,7.71
6686,image_2228_2.jpg,2.64,2.27
6687,image_2229_0.jpg,7.97,7.41
6688,image_2229_1.jpg,5.01,5.52
6689,image_2229_2.jpg,2.78,2.26
6690,image_2230_0.jpg,6.75,6.55
6691,image_2230_1.jpg,6.22,6.82
6692,image_2230_2.jpg,2.68,2.15
6693,image_2231_0.jpg,8.47,7.76
6694,image_2231_1.jpg,7.78,8.01
6695,image_2231_2.jpg,2.66,2.29
6696,image_2232_0.jpg,7.65,7.01
6697,image_2232_1.jpg,7.1,7.56
6698,image_2232_2.jpg,3.59,3.18
6699,image_2233_0.jpg,7.67,7.3
6700,image_2233_1.jpg,5.57,5.86
6701,image_2233_2.jpg,3.21,2.71
6702,image_2234_0.jpg,8.06,7.36
6703,image_2234_1.jpg,7.42,7.74
6704,image_2234_2.jpg,3.2,2.88
6705,image_2235_0.jpg,9.0,8.36
6706,image_2235_1.jpg,8.88,9.14
6707,image_2235_2.jpg,4.06,3.69
6708,image_2236_0.jpg,7.17,6.74
6709,image_2236_1.jpg,4.74,5.14
6710,image_2236_2.jpg,3.05,2.48
6711,image_2237_0.jpg,7.12,6.71
6712,image_2237_1.jpg,4.66,5.13
6713,image_2237_2.jpg,3.04,2.82
6714,image_2238_0.jpg,8.19,7.62
6715,image_2238_1.jpg,5.28,5.53
6716,image_2238_2.jpg,2.75,2.1
6717,image_2239_0.jpg,8.25,7.55
6718,image_2239_1.jpg,7.32,7.66
6719,image_2239_2.jpg,2.86,2.6
6720,image_2240_0.jpg,7.29,6.67
6721,image_2240_1.jpg,7.74,8.11
6722,image_2240_2.jpg,2.57,1.98
6723,image_2241_0.jpg,8.17,7.59
6724,image_2241_1.jpg,8.16,8.3
6725,image_2241_2.jpg,3.23,2.77
6726,image_2242_0.jpg,8.08,7.47
6727,image_2242_1.jpg,7.45,7.65
6728,image_2242_2.jpg,3.23,2.9
6729,image_2243_0.jpg,7.47,7.06
6730,image_2243_1.jpg,6.08,6.22
6731,image_2243_2.jpg,2.63,2.33
6732,image_2244_0.jpg,7.17,6.53
6733,image_2244_1.jpg,7.22,7.4
6734,image_2244_2.jpg,2.89,2.43
6735,image_2245_0.jpg,7.59,7.33
6736,image_2245_1.jpg,6.92,7.38
6737,image_2245_2.jpg,2.68,2.21
6738,image_2246_0.jpg,9.1,8.53
6739,image_2246_1.jpg,8.56,9.0
6740,image_2246_2.jpg,3.67,3.09
6741,image_2247_0.jpg,8.23,7.78
6742,image_2247_1.jpg,8.14,8.39
6743,image_2247_2.jpg,2.88,2.54
6744,image_2248_0.jpg,8.02,7.41
6745,image_2248_1.jpg,6.69,7.16
6746,image_2248_2.jpg,2.67,2.19
6747,image_2249_0.jpg,6.85,6.59
6748,image_2249_1.jpg,6.07,6.28
6749,image_2249_2.jpg,2.68,2.12
6750,image_2250_0.jpg,6.99,6.43
6751,image_2250_1.jpg,5.46,5.87
6752,image_2250_2.jpg,2.79,2.24
6753,image_2251_0.jpg,7.47,7.18
6754,image_2251_1.jpg,7.66,8.36
6755,image_2251_2.jpg,2.72,2.15
6756,image_2252_0.jpg,6.48,5.94
6757,image_2252_1.jpg,6.96,7.02
6758,image_2252_2.jpg,2.16,1.69
6759,image_2253_0.jpg,8.11,7.53
6760,image_2253_1.jpg,7.25,7.93
6761,image_2253_2.jpg,3.63,3.09
6762,image_2254_0.jpg,7.44,6.89
6763,image_2254_1.jpg,7.16,7.7
6764,image_2254_2.jpg,3.38,3.01
6765,image_2255_0.jpg,8.01,7.72
6766,image_2255_1.jpg,7.83,8.18
6767,image_2255_2.jpg,2.77,2.3
6768,image_2256_0.jpg,7.92,7.24
6769,image_2256_1.jpg,7.51,7.98
6770,image_2256_2.jpg,2.56,2.21
6771,image_2257_0.jpg,8.12,7.57
6772,image_2257_1.jpg,7.4,7.65
6773,image_2257_2.jpg,3.2,2.85
6774,image_2258_0.jpg,8.27,7.51
6775,image_2258_1.jpg,7.97,8.07
6776,image_2258_2.jpg,2.82,2.2
6777,image_2259_0.jpg,8.72,7.86
6778,image_2259_1.jpg,8.27,8.38
6779,image_2259_2.jpg,2.78,2.11
6780,image_2260_0.jpg,8.09,7.55
6781,image_2260_1.jpg,7.63,8.15
6782,image_2260_2.jpg,2.96,2.45
6783,image_2261_0.jpg,6.99,6.42
6784,image_2261_1.jpg,7.34,7.87
6785,image_2261_2.jpg,2.82,2.4
6786,image_2262_0.jpg,7.64,7.26
6787,image_2262_1.jpg,6.92,7.32
6788,image_2262_2.jpg,2.69,2.32
6789,image_2263_0.jpg,7.85,7.18
6790,image_2263_1.jpg,8.0,8.46
6791,image_2263_2.jpg,2.9,2.66
6792,image_2264_0.jpg,7.45,7.03
6793,image_2264_1.jpg,7.29,7.69
6794,image_2264_2.jpg,2.6,2.0
6795,image_2265_0.jpg,6.39,5.7
6796,image_2265_1.jpg,7.62,8.16
6797,image_2265_2.jpg,2.7,2.2
6798,image_2266_0.jpg,8.33,7.72
6799,image_2266_1.jpg,4.68,4.9
6800,image_2266_2.jpg,3.02,2.68
6801,image_2267_0.jpg,8.29,7.79
6802,image_2267_1.jpg,7.6,7.85
6803,image_2267_2.jpg,3.72,3.3
6804,image_2268_0.jpg,8.23,7.74
6805,image_2268_1.jpg,7.88,8.16
6806,image_2268_2.jpg,2.97,2.63
6807,image_2269_0.jpg,8.11,7.6
6808,image_2269_1.jpg,7.06,7.57
6809,image_2269_2.jpg,2.92,2.54
6810,image_2270_0.jpg,8.09,7.67
6811,image_2270_1.jpg,6.43,6.72
6812,image_2270_2.jpg,2.74,2.34
6813,image_2271_0.jpg,7.34,6.94
6814,image_2271_1.jpg,7.53,8.07
6815,image_2271_2.jpg,3.28,2.86
6816,image_2272_0.jpg,7.16,6.84
6817,image_2272_1.jpg,7.39,7.85
6818,image_2272_2.jpg,2.72,2.31
6819,image_2273_0.jpg,7.52,7.13
6820,image_2273_1.jpg,7.85,8.2
6821,image_2273_2.jpg,2.78,2.41
6822,image_2274_0.jpg,7.16,6.73
6823,image_2274_1.jpg,6.67,7.16
6824,image_2274_2.jpg,3.0,2.62
6825,image_2275_0.jpg,8.16,7.76
6826,image_2275_1.jpg,7.77,8.02
6827,image_2275_2.jpg,2.68,2.3
6828,image_2276_0.jpg,8.36,7.53
6829,image_2276_1.jpg,8.63,8.63
6830,image_2276_2.jpg,3.55,3.28
6831,image_2277_0.jpg,7.18,6.86
6832,image_2277_1.jpg,7.62,8.14
6833,image_2277_2.jpg,3.04,2.58
6834,image_2278_0.jpg,8.31,7.84
6835,image_2278_1.jpg,6.75,7.49
6836,image_2278_2.jpg,3.33,2.98
6837,image_2279_0.jpg,8.99,8.62
6838,image_2279_1.jpg,8.89,9.25
6839,image_2279_2.jpg,4.0,3.85
6840,image_2280_0.jpg,7.84,7.44
6841,image_2280_1.jpg,7.5,8.03
6842,image_2280_2.jpg,3.15,2.77
6843,image_2281_0.jpg,8.44,8.0
6844,image_2281_1.jpg,7.0,7.58
6845,image_2281_2.jpg,2.83,2.46
6846,image_2282_0.jpg,8.29,7.78
6847,image_2282_1.jpg,7.59,8.22
6848,image_2282_2.jpg,2.68,2.31
6849,image_2283_0.jpg,7.86,7.39
6850,image_2283_1.jpg,6.48,7.16
6851,image_2283_2.jpg,2.4,1.96
6852,image_2284_0.jpg,8.39,7.89
6853,image_2284_1.jpg,5.2,6.26
6854,image_2284_2.jpg,2.98,2.96
6855,image_2285_0.jpg,8.61,8.07
6856,image_2285_1.jpg,7.45,8.17
6857,image_2285_2.jpg,2.96,2.61
6858,image_2286_0.jpg,8.7,8.28
6859,image_2286_1.jpg,5.23,6.03
6860,image_2286_2.jpg,2.91,2.72
6861,image_2287_0.jpg,8.6,8.04
6862,image_2287_1.jpg,7.37,8.13
6863,image_2287_2.jpg,2.97,2.32
6864,image_2288_0.jpg,8.44,7.98
6865,image_2288_1.jpg,6.03,6.87
6866,image_2288_2.jpg,3.63,3.22
6867,image_2289_0.jpg,7.52,6.7
6868,image_2289_1.jpg,3.36,4.56
6869,image_2289_2.jpg,2.53,2.1
6870,image_2290_0.jpg,8.17,7.58
6871,image_2290_1.jpg,8.21,8.71
6872,image_2290_2.jpg,2.92,2.59
6873,image_2291_0.jpg,7.61,7.15
6874,image_2291_1.jpg,6.18,6.93
6875,image_2291_2.jpg,2.34,2.11
6876,image_2292_0.jpg,8.21,7.91
6877,image_2292_1.jpg,7.53,8.29
6878,image_2292_2.jpg,3.62,3.2
